fecha,restaurante_id,nombre_restaurante,tipo_cocina,direccion,precio_menu,dia_semana,dia_semana_num,temporada,primer_plato,segundo_plato,postre,temperatura,lluvia,es_festivo,menus_vendidos,ingresos,valoracion_media
2026-02-12,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,invierno,Pimientos asados,Arroz a banda,Brownie con helado,3.5,True,False,27,391.5,4.5
2026-02-12,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,invierno,Ensalada de escarola,Solomillo al whisky,Brownie con helado,3.5,True,False,34,510.0,4.2
2026-02-12,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,invierno,Falafel casero,Guiso de judías,Brownie con helado,3.5,True,False,28,336.0,2.6
2026-02-12,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,invierno,Navajas a la plancha,Merluza en salsa,Brownie con helado,3.5,True,False,32,512.0,4.8
2026-02-12,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,invierno,Nachos gratinados,Enchiladas verdes,Brownie con helado,3.5,True,False,37,407.0,3.9
2026-02-13,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,11.3,False,False,30,375.0,5.0
2026-02-13,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,invierno,Crema de champiñones,Bacalao confitado,Leche frita,11.3,False,False,30,390.0,4.0
2026-02-13,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,11.3,False,False,28,322.0,3.8
2026-02-13,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,invierno,Bruschetta de champiñones,Ñoquis al pesto,Leche frita,11.3,False,False,30,420.0,4.0
2026-02-13,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,invierno,Sopa pho,Noodles con ternera,Leche frita,11.3,False,False,29,319.0,3.2
2026-02-13,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,invierno,Patatas bravas,Arroz con verduras,Leche frita,11.3,False,False,20,290.0,3.7
2026-02-13,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,invierno,Revuelto de morcilla,Codillo asado,Leche frita,11.3,False,False,22,330.0,4.6
2026-02-13,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,invierno,Crema de coliflor,Pasta integral con verduras,Leche frita,11.3,False,False,22,264.0,4.1
2026-02-13,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,invierno,Vieiras gratinadas,Chipirones encebollados,Leche frita,11.3,False,False,32,512.0,4.4
2026-02-13,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,11.3,False,False,33,363.0,3.0
2026-02-16,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,2.8,False,False,37,462.5,4.0
2026-02-16,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,invierno,Crema de zanahoria y jengibre,Cordero al horno,Torrijas,2.8,False,False,43,559.0,3.4
2026-02-16,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,2.8,False,False,42,483.0,3.5
2026-02-16,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,invierno,Risotto de setas,Ossobuco alla milanese,Torrijas,2.8,False,False,49,686.0,4.1
2026-02-16,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,invierno,Ramen de cerdo,Ramen tonkotsu,Torrijas,2.8,False,False,51,561.0,4.8
2026-02-16,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,invierno,Sopa de marisco,Arroz caldoso de bogavante,Torrijas,2.8,False,False,37,536.5,3.2
2026-02-16,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,invierno,Sopa de cocido,Lechazo asado,Torrijas,2.8,False,False,46,690.0,3.9
2026-02-16,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,invierno,Crema de brócoli,Estofado de soja,Torrijas,2.8,False,False,23,276.0,4.4
2026-02-16,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,invierno,Sopa de marisco,Bacalao gratinado,Torrijas,2.8,False,False,45,720.0,5.0
2026-02-16,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,invierno,Pozole rojo,Tamales de cerdo,Torrijas,2.8,False,False,44,484.0,3.8
2026-02-17,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,7.8,False,False,55,687.5,3.8
2026-02-17,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,invierno,Ensalada César,Lubina a la sal,Tarta de queso,7.8,False,False,55,715.0,4.1
2026-02-17,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,7.8,False,False,35,402.5,4.5
2026-02-17,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,invierno,Sopa toscana,Pasta al ragú,Tarta de queso,7.8,False,False,33,462.0,4.2
2026-02-17,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,invierno,Sopa tom yum,Curry japonés,Tarta de queso,7.8,False,False,59,649.0,3.7
2026-02-17,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,invierno,Croquetas de bacalao,Paella mixta,Tarta de queso,7.8,False,False,28,406.0,4.2
2026-02-17,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,invierno,Croquetas caseras,Chuletón de buey,Tarta de queso,7.8,False,False,49,735.0,4.3
2026-02-17,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,invierno,Bowl de boniato asado,Risotto de setas,Tarta de queso,7.8,False,False,27,324.0,3.6
2026-02-17,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,invierno,Cazuela de almejas,Zarzuela de pescado,Tarta de queso,7.8,False,False,37,592.0,3.2
2026-02-17,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,invierno,Queso fundido con chorizo,Mole poblano,Tarta de queso,7.8,False,False,41,451.0,3.9
2026-02-18,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,5.4,False,False,50,625.0,3.3
2026-02-18,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,invierno,Sopa de cebolla,Moussaka,Crema catalana,5.4,False,False,40,520.0,4.1
2026-02-18,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,5.4,False,False,43,494.5,3.9
2026-02-18,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,invierno,Carpaccio de ternera,Saltimbocca romana,Crema catalana,5.4,False,False,33,462.0,3.5
2026-02-18,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,invierno,Wonton soup,Pato pekinés,Crema catalana,5.4,False,False,67,737.0,3.8
2026-02-18,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,invierno,Calamares a la romana,Arroz con costillas,Crema catalana,5.4,False,False,33,478.5,3.6
2026-02-18,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,invierno,Morcilla con pimientos,Secreto ibérico a la brasa,Crema catalana,5.4,False,False,45,675.0,4.4
2026-02-18,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,invierno,Sopa de miso vegana,Chili sin carne,Crema catalana,5.4,False,False,26,312.0,4.9
2026-02-18,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,invierno,Pulpo a la gallega,Rodaballo al horno,Crema catalana,5.4,False,False,45,720.0,4.6
2026-02-18,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,invierno,Sopa de tortilla,Burritos de carne asada,Crema catalana,5.4,False,False,46,506.0,4.0
2026-02-19,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,7.8,True,False,45,562.5,3.1
2026-02-19,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,invierno,Falafel con ensalada,Tajín de pollo,Brownie con helado,7.8,True,False,42,546.0,3.5
2026-02-19,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,7.8,True,False,29,333.5,4.9
2026-02-19,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,invierno,Crema de parmesano,Pizza quattro formaggi,Brownie con helado,7.8,True,False,27,378.0,3.7
2026-02-19,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,invierno,Dim sum variado,Bibimbap,Brownie con helado,7.8,True,False,61,671.0,3.6
2026-02-19,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,invierno,Pimientos asados,Arroz a banda,Brownie con helado,7.8,True,False,29,420.5,3.7
2026-02-19,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,invierno,Ensalada de escarola,Solomillo al whisky,Brownie con helado,7.8,True,False,35,525.0,3.1
2026-02-19,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,invierno,Falafel casero,Guiso de judías,Brownie con helado,7.8,True,False,33,396.0,3.1
2026-02-19,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,invierno,Navajas a la plancha,Merluza en salsa,Brownie con helado,7.8,True,False,33,528.0,5.0
2026-02-19,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,invierno,Nachos gratinados,Enchiladas verdes,Brownie con helado,7.8,True,False,42,462.0,3.3
2026-02-20,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,7.5,False,False,27,337.5,3.0
2026-02-20,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,invierno,Crema de champiñones,Bacalao confitado,Leche frita,7.5,False,False,32,416.0,3.8
2026-02-20,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,7.5,False,False,27,310.5,4.4
2026-02-20,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,invierno,Bruschetta de champiñones,Ñoquis al pesto,Leche frita,7.5,False,False,31,434.0,3.6
2026-02-20,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,invierno,Sopa pho,Noodles con ternera,Leche frita,7.5,False,False,44,484.0,4.6
2026-02-20,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,invierno,Patatas bravas,Arroz con verduras,Leche frita,7.5,False,False,33,478.5,4.4
2026-02-20,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,invierno,Revuelto de morcilla,Codillo asado,Leche frita,7.5,False,False,37,555.0,3.5
2026-02-20,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,invierno,Crema de coliflor,Pasta integral con verduras,Leche frita,7.5,False,False,21,252.0,3.5
2026-02-20,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,invierno,Vieiras gratinadas,Chipirones encebollados,Leche frita,7.5,False,False,20,320.0,4.6
2026-02-20,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,7.5,False,False,40,440.0,3.3
2026-02-23,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,7.3,False,False,46,575.0,4.5
2026-02-23,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,invierno,Crema de zanahoria y jengibre,Cordero al horno,Torrijas,7.3,False,False,44,572.0,3.0
2026-02-23,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,invierno,Cocido madrileño,Rabo de toro,Torrijas,7.3,False,False,47,540.5,3.3
2026-02-23,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,invierno,Risotto de setas,Ossobuco alla milanese,Torrijas,7.3,False,False,42,588.0,4.6
2026-02-23,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,invierno,Ramen de cerdo,Ramen tonkotsu,Torrijas,7.3,False,False,66,726.0,3.7
2026-02-23,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,invierno,Sopa de marisco,Arroz caldoso de bogavante,Torrijas,7.3,False,False,40,580.0,4.7
2026-02-23,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,invierno,Sopa de cocido,Lechazo asado,Torrijas,7.3,False,False,32,480.0,3.2
2026-02-23,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,invierno,Crema de brócoli,Estofado de soja,Torrijas,7.3,False,False,26,312.0,3.6
2026-02-23,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,invierno,Sopa de marisco,Bacalao gratinado,Torrijas,7.3,False,False,33,528.0,4.1
2026-02-23,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,invierno,Pozole rojo,Tamales de cerdo,Torrijas,7.3,False,False,40,440.0,3.0
2026-02-24,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,8.6,False,False,45,562.5,4.9
2026-02-24,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,invierno,Ensalada César,Lubina a la sal,Tarta de queso,8.6,False,False,57,741.0,3.8
2026-02-24,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,invierno,Sopa de ajo,Bacalao al pil pil,Tarta de queso,8.6,False,False,29,333.5,3.6
2026-02-24,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,invierno,Sopa toscana,Pasta al ragú,Tarta de queso,8.6,False,False,43,602.0,4.9
2026-02-24,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,invierno,Sopa tom yum,Curry japonés,Tarta de queso,8.6,False,False,61,671.0,4.8
2026-02-24,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,invierno,Croquetas de bacalao,Paella mixta,Tarta de queso,8.6,False,False,32,464.0,3.7
2026-02-24,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,invierno,Croquetas caseras,Chuletón de buey,Tarta de queso,8.6,False,False,44,660.0,3.4
2026-02-24,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,invierno,Bowl de boniato asado,Risotto de setas,Tarta de queso,8.6,False,False,38,456.0,4.3
2026-02-24,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,invierno,Cazuela de almejas,Zarzuela de pescado,Tarta de queso,8.6,False,False,45,720.0,3.3
2026-02-24,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,invierno,Queso fundido con chorizo,Mole poblano,Tarta de queso,8.6,False,False,61,671.0,3.5
2026-02-25,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,6.2,False,False,56,700.0,3.8
2026-02-25,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,invierno,Sopa de cebolla,Moussaka,Crema catalana,6.2,False,False,47,611.0,4.0
2026-02-25,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,invierno,Lentejas con verduras,Estofado de ternera,Crema catalana,6.2,False,False,40,460.0,3.9
2026-02-25,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,invierno,Carpaccio de ternera,Saltimbocca romana,Crema catalana,6.2,False,False,36,504.0,4.2
2026-02-25,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,invierno,Wonton soup,Pato pekinés,Crema catalana,6.2,False,False,55,605.0,3.8
2026-02-25,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,invierno,Calamares a la romana,Arroz con costillas,Crema catalana,6.2,False,False,39,565.5,4.0
2026-02-25,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,invierno,Morcilla con pimientos,Secreto ibérico a la brasa,Crema catalana,6.2,False,False,41,615.0,3.3
2026-02-25,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,invierno,Sopa de miso vegana,Chili sin carne,Crema catalana,6.2,False,False,37,444.0,3.8
2026-02-25,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,invierno,Pulpo a la gallega,Rodaballo al horno,Crema catalana,6.2,False,False,35,560.0,4.0
2026-02-25,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,invierno,Sopa de tortilla,Burritos de carne asada,Crema catalana,6.2,False,False,37,407.0,4.8
2026-02-26,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,6.3,False,False,53,662.5,4.4
2026-02-26,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,invierno,Falafel con ensalada,Tajín de pollo,Brownie con helado,6.3,False,False,32,416.0,4.3
2026-02-26,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,invierno,Fabada asturiana,Secreto ibérico,Brownie con helado,6.3,False,False,43,494.5,2.8
2026-02-26,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,invierno,Crema de parmesano,Pizza quattro formaggi,Brownie con helado,6.3,False,False,47,658.0,4.7
2026-02-26,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,invierno,Dim sum variado,Bibimbap,Brownie con helado,6.3,False,False,74,814.0,2.8
2026-02-26,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,invierno,Pimientos asados,Arroz a banda,Brownie con helado,6.3,False,False,37,536.5,4.1
2026-02-26,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,invierno,Ensalada de escarola,Solomillo al whisky,Brownie con helado,6.3,False,False,38,570.0,3.5
2026-02-26,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,invierno,Falafel casero,Guiso de judías,Brownie con helado,6.3,False,False,22,264.0,2.7
2026-02-26,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,invierno,Navajas a la plancha,Merluza en salsa,Brownie con helado,6.3,False,False,24,384.0,4.3
2026-02-26,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,invierno,Nachos gratinados,Enchiladas verdes,Brownie con helado,6.3,False,False,41,451.0,4.0
2026-02-27,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,8.4,False,False,35,437.5,4.1
2026-02-27,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,invierno,Crema de champiñones,Bacalao confitado,Leche frita,8.4,False,False,36,468.0,4.5
2026-02-27,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,invierno,Potaje de garbanzos,Chuletillas de cordero,Leche frita,8.4,False,False,30,345.0,3.5
2026-02-27,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,invierno,Bruschetta de champiñones,Ñoquis al pesto,Leche frita,8.4,False,False,34,476.0,4.9
2026-02-27,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,invierno,Sopa pho,Noodles con ternera,Leche frita,8.4,False,False,34,374.0,3.5
2026-02-27,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,invierno,Patatas bravas,Arroz con verduras,Leche frita,8.4,False,False,26,377.0,4.6
2026-02-27,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,invierno,Revuelto de morcilla,Codillo asado,Leche frita,8.4,False,False,27,405.0,4.7
2026-02-27,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,invierno,Crema de coliflor,Pasta integral con verduras,Leche frita,8.4,False,False,18,216.0,4.8
2026-02-27,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,invierno,Vieiras gratinadas,Chipirones encebollados,Leche frita,8.4,False,False,27,432.0,3.4
2026-02-27,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,invierno,Flautas de pollo,Chilaquiles rojos,Leche frita,8.4,False,False,39,429.0,4.6
2026-03-02,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,primavera,Gazpacho,Pollo al limón,Fresones con nata,8.8,False,False,42,525.0,3.4
2026-03-02,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,primavera,Ensalada griega,Atún a la plancha,Fresones con nata,8.8,False,False,57,741.0,4.0
